%Y-%m-%d-;NYSE
1981-02-23;72.84
1981-02-24;72.91
1981-02-25;73.46
1981-02-26;74.39
1981-02-27;75.13
1981-03-02;75.58
1981-03-03;74.83
1981-03-04;74.98
1981-03-05;74.51
1981-03-06;74.46
1981-03-09;75.09
1981-03-10;74.73
1981-03-11;74.53
1981-03-12;76.27
1981-03-13;76.32
1981-03-16;77.19
1981-03-17;76.81
1981-03-18;76.99
1981-03-19;76.64
1981-03-20;77.09
1981-03-23;78.01
1981-03-24;77.52
1981-03-25;78.82
1981-03-26;78.43
1981-03-27;77.59
1981-03-30;77.36
1981-03-31;78.27
1981-04-01;78.62
1981-04-02;78.57
1981-04-03;78.14
1981-04-06;77.29
1981-04-07;77.3
1981-04-08;77.55
1981-04-09;77.8
1981-04-10;77.78
1981-04-13;76.94
1981-04-14;76.59
1981-04-15;77.46
1981-04-16;77.76
1981-04-20;78.17
1981-04-21;77.46
1981-04-22;77.41
1981-04-23;77.38
1981-04-24;78.05
1981-04-27;78.23
1981-04-28;77.55
1981-04-29;76.84
1981-04-30;76.81
1981-05-01;76.75
1981-05-04;75.52
1981-05-05;75.3
1981-05-06;75.6
1981-05-07;76.08
1981-05-08;76.13
1981-05-11;75.05
1981-05-12;75.6
1981-05-13;75.56
1981-05-14;76.02
1981-05-15;76.54
1981-05-18;76.73
1981-05-19;76.47
1981-05-20;76.53
1981-05-21;76.44
1981-05-22;76.26
1981-05-26;77.05
1981-05-27;77.58
1981-05-28;77.44
1981-05-29;76.99
1981-06-01;76.91
1981-06-02;75.89
1981-06-03;75.87
1981-06-04;76.02
1981-06-05;76.73
1981-06-08;76.76
1981-06-09;76.54
1981-06-10;76.78
1981-06-11;77.63
1981-06-12;77.6
1981-06-15;77.65
1981-06-16;76.8
1981-06-17;77.34
1981-06-18;76.4
1981-06-19;76.75
1981-06-22;76.59
1981-06-23;77.42
1981-06-24;77
1981-06-25;77.11
1981-06-26;76.97
1981-06-29;76.58
1981-06-30;76.15
1981-07-01;75.37
1981-07-02;74.73
1981-07-06;73.99
1981-07-07;74.39
1981-07-08;74.5
1981-07-09;75.06
1981-07-10;75.15
1981-07-13;75.28
1981-07-14;75.26
1981-07-15;75.6
1981-07-16;75.7
1981-07-17;75.96
1981-07-20;74.84
1981-07-21;74.59
1981-07-22;73.9
1981-07-23;74.01
1981-07-24;74.6
1981-07-27;75.32
1981-07-28;74.94
1981-07-29;74.95
1981-07-30;75.41
1981-07-31;75.95
1981-08-03;75.7
1981-08-04;76.04
1981-08-05;76.91
1981-08-06;77
1981-08-07;76.58
1981-08-10;76.9
1981-08-11;77.65
1981-08-12;77.42
1981-08-13;77.53
1981-08-14;77
1981-08-17;76.28
1981-08-18;75.55
1981-08-19;75.73
1981-08-20;75.88
1981-08-21;75.1
1981-08-24;72.92
1981-08-25;72.58
1981-08-26;72.49
1981-08-27;71.67
1981-08-28;71.97
1981-08-31;71.2
1981-09-01;71.28
1981-09-02;71.56
1981-09-03;70.25
1981-09-04;69.55
1981-09-08;68.24
1981-09-09;68.48
1981-09-10;69.49
1981-09-11;70.32
1981-09-14;69.79
1981-09-15;69.34
1981-09-16;68.82
1981-09-17;67.83
1981-09-18;67.27
1981-09-21;67.71
1981-09-22;67.43
1981-09-23;66.74
1981-09-24;66.42
1981-09-25;64.96
1981-09-28;66.43
1981-09-29;66.85
1981-09-30;67
1981-10-01;67.5
1981-10-02;68.86
1981-10-05;69
1981-10-06;69.03
1981-10-07;70.13
1981-10-08;70.74
1981-10-09;70.33
1981-10-12;70.21
1981-10-13;70.07
1981-10-14;68.97
1981-10-15;69.39
1981-10-16;69.13
1981-10-19;69.02
1981-10-20;69.75
1981-10-21;69.66
1981-10-22;69.39
1981-10-23;68.83
1981-10-26;68.58
1981-10-27;69.2
1981-10-28;69.34
1981-10-29;69.09
1981-10-30;70.64
1981-11-02;72.05
1981-11-03;72.38
1981-11-04;72.38
1981-11-05;71.79
1981-11-06;71.33
1981-11-09;71.67
1981-11-10;71.42
1981-11-11;71.54
1981-11-12;71.69
1981-11-13;70.85
1981-11-16;69.99
1981-11-17;70.39
1981-11-18;70.03
1981-11-19;70.36
1981-11-20;71
1981-11-23;70.91
1981-11-24;71.85
1981-11-25;72.15
1981-11-26;72.71
1981-11-30;73.37
1981-12-01;73.18
1981-12-02;72.4
1981-12-03;72.65
1981-12-04;73.24
1981-12-07;72.65
1981-12-08;72.36
1981-12-09;72.69
1981-12-10;72.84
1981-12-11;72.43
1981-12-14;71.24
1981-12-15;71.35
1981-12-16;71.06
1981-12-17;71.37
1981-12-18;71.87
1981-12-21;71.53
1981-12-22;71.27
1981-12-23;70.97
1981-12-24;71.11
1981-12-25;70.94
1981-12-29;70.58
1981-12-30;70.9
1981-12-31;71.11
1982-01-04;71.2
1982-01-05;69.72
1982-01-06;69.18
1982-01-07;69.02
1982-01-08;69.36
1982-01-11;67.76
1982-01-12;67.45
1982-01-13;66.63
1982-01-14;66.96
1982-01-15;67.41
1982-01-18;67.84
1982-01-19;67.19
1982-01-20;66.8
1982-01-21;67
1982-01-22;66.78
1982-01-25;66.64
1982-01-26;66.49
1982-01-27;66.78
1982-01-28;68.58
1982-01-29;69.39
1982-02-01;68.01
1982-02-02;68.17
1982-02-03;67.41
1982-02-04;67.3
1982-02-05;67.79
1982-02-08;66.32
1982-02-09;65.74
1982-02-10;66.21
1982-02-11;66.11
1982-02-12;66.09
1982-02-15;65.87
1982-02-17;65.71
1982-02-18;65.78
1982-02-19;65.43
1982-02-22;64.55
1982-02-23;64.44
1982-02-24;65.45
1982-02-25;65.41
1982-02-26;65.33
1982-03-01;65.44
1982-03-02;65.14
1982-03-03;64.14
1982-03-04;63.5
1982-03-05;63.14
1982-03-08;62.03
1982-03-09;62.71
1982-03-10;63.04
1982-03-11;62.98
1982-03-12;62.52
1982-03-15;62.88
1982-03-16;62.84
1982-03-17;62.74
1982-03-18;63.46
1982-03-19;63.62
1982-03-22;64.86
1982-03-23;65.3
1982-03-24;65
1982-03-25;65.15
1982-03-26;64.53
1982-03-29;64.65
1982-03-30;64.65
1982-03-31;64.52
1982-04-01;65.49
1982-04-02;66.22
1982-04-05;66.04
1982-04-06;66.41
1982-04-07;66.49
1982-04-08;66.89
1982-04-09;66.76
1982-04-13;66.76
1982-04-14;66.67
1982-04-15;66.96
1982-04-16;67.26
1982-04-19;67.2
1982-04-20;66.55
1982-04-21;66.71
1982-04-22;67.49
1982-04-23;68.25
1982-04-26;68.59
1982-04-27;67.95
1982-04-28;67.55
1982-04-29;66.95
1982-04-30;67.08
1982-05-03;67.26
1982-05-04;67.63
1982-05-05;67.75
1982-05-06;68.31
1982-05-07;68.76
1982-05-10;68.22
1982-05-11;68.8
1982-05-12;68.69
1982-05-13;68.2
1982-05-14;68.11
1982-05-17;67.36
1982-05-18;66.84
1982-05-19;66.32
1982-05-20;66.09
1982-05-21;66.26
1982-05-24;66.17
1982-05-25;65.95
1982-05-26;65.18
1982-05-27;64.88
1982-05-28;64.55
1982-06-01;64.37
1982-06-02;64.55
1982-06-03;64.42
1982-06-04;63.42
1982-06-07;63.36
1982-06-08;63.08
1982-06-09;62.68
1982-06-10;62.97
1982-06-11;63.94
1982-06-14;63.25
1982-06-15;63.05
1982-06-16;62.67
1982-06-17;61.96
1982-06-18;61.74
1982-06-21;61.73
1982-06-22;62.29
1982-06-23;63.26
1982-06-24;63.12
1982-06-25;62.72
1982-06-28;63.29
1982-06-29;63.28
1982-06-30;63.02
1982-07-01;62.51
1982-07-02;61.99
1982-07-05;61.78
1982-07-07;61.7
1982-07-08;61.81
1982-07-09;62.64
1982-07-12;62.96
1982-07-13;62.9
1982-07-14;63.36
1982-07-15;63.38
1982-07-16;63.67
1982-07-19;63.54
1982-07-20;63.95
1982-07-21;63.9
1982-07-22;63.95
1982-07-23;63.8
1982-07-26;63.35
1982-07-27;62.84
1982-07-28;61.87
1982-07-29;61.83
1982-07-30;61.51
1982-08-02;62.49
1982-08-03;61.91
1982-08-04;60.97
1982-08-05;60.44
1982-08-06;59.69
1982-08-09;59.25
1982-08-10;59.13
1982-08-11;58.95
1982-08-12;58.8
1982-08-13;59.54
1982-08-16;59.75
1982-08-17;62.41
1982-08-18;62.32
1982-08-19;62.57
1982-08-20;64.65
1982-08-23;66.36
1982-08-24;66.1
1982-08-25;67.39
1982-08-26;68.01
1982-08-27;67.23
1982-08-30;67.52
1982-08-31;68.54
1982-09-01;67.9
1982-09-02;68.98
1982-09-03;70.26
1982-09-06;69.56
1982-09-08;70.02
1982-09-09;69.97
1982-09-10;69.41
1982-09-13;70.03
1982-09-14;70.57
1982-09-15;71.19
1982-09-16;71
1982-09-17;70.34
1982-09-20;70.25
1982-09-21;71.49
1982-09-22;71.1
1982-09-23;70.98
1982-09-24;70.75
1982-09-27;70.88
1982-09-28;70.7
1982-09-29;69.78
1982-09-30;69.18
1982-10-01;70.01
1982-10-04;69.77
1982-10-05;70.06
1982-10-06;72.2
1982-10-07;73.77
1982-10-08;75
1982-10-11;76.91
1982-10-12;76.95
1982-10-13;78.3
1982-10-14;77.23
1982-10-15;76.74
1982-10-18;78.4
1982-10-19;78.35
1982-10-20;79.8
1982-10-21;79.72
1982-10-22;79.68
1982-10-25;76.65
1982-10-26;77.11
1982-10-27;77.68
1982-10-28;76.87
1982-10-29;76.95
1982-11-01;77.92
1982-11-02;79.12
1982-11-03;82.05
1982-11-04;81.59
1982-11-05;81.83
1982-11-08;80.94
1982-11-09;82.35
1982-11-10;81.43
1982-11-11;81.76
1982-11-12;80.7
1982-11-15;79.32
1982-11-16;78.3
1982-11-17;79.67
1982-11-18;79.98
1982-11-19;79.32
1982-11-22;77.85
1982-11-23;77.12
1982-11-24;77.6
1982-11-25;78.14
1982-11-29;77.73
1982-11-30;79.95
1982-12-01;80.13
1982-12-02;80.12
1982-12-03;80.05
1982-12-06;81.61
1982-12-07;82.13
1982-12-08;81.73
1982-12-09;80.77
1982-12-10;80.49
1982-12-13;80.67
1982-12-14;79.32
1982-12-15;78.09
1982-12-16;78.04
1982-12-17;79.2
1982-12-20;78.54
1982-12-21;79.74
1982-12-22;79.87
1982-12-23;80.39
1982-12-24;81.63
1982-12-28;80.94
1982-12-29;81.21
1982-12-30;80.79
1982-12-31;81.03
1983-01-03;79.79
1983-01-04;81.29
1983-01-05;81.76
1983-01-06;83.71
1983-01-07;83.67
1983-01-10;84.62
1983-01-11;84.11
1983-01-12;84.65
1983-01-13;84.16
1983-01-14;84.67
1983-01-17;84.79
1983-01-18;84.63
1983-01-19;83.99
1983-01-20;84.51
1983-01-21;83.18
1983-01-24;80.92
1983-01-25;81.82
1983-01-26;81.73
1983-01-27;83.17
1983-01-28;83.35
1983-01-31;83.75
1983-02-01;82.61
1983-02-02;82.67
1983-02-03;83.26
1983-02-04;84.29
1983-02-07;84.77
1983-02-08;84.16
1983-02-09;83.79
1983-02-10;85.1
1983-02-11;85.18
1983-02-14;85.89
1983-02-15;85.68
1983-02-16;85.18
1983-02-17;85.13
1983-02-18;85.44
1983-02-21;84.07
1983-02-23;84.74
1983-02-24;86.25
1983-02-25;86.35
1983-02-28;85.46
1983-03-01;86.93
1983-03-02;87.78
1983-03-03;88.48
1983-03-04;88.63
1983-03-07;88.66
1983-03-08;87.4
1983-03-09;88.23
1983-03-10;87.65
1983-03-11;87.29
1983-03-14;86.99
1983-03-15;87.22
1983-03-16;86.43
1983-03-17;86.22
1983-03-18;86.37
1983-03-21;86.97
1983-03-22;86.71
1983-03-23;87.85
1983-03-24;88.2
1983-03-25;87.81
1983-03-28;87.34
1983-03-29;87.24
1983-03-30;88.16
1983-03-31;88.03
1983-04-01;88.06
1983-04-05;87.47
1983-04-06;86.97
1983-04-07;87.32
1983-04-08;87.87
1983-04-11;89.07
1983-04-12;89.46
1983-04-13;90.04
1983-04-14;90.84
1983-04-15;91.18
1983-04-18;91.71
1983-04-19;91.18
1983-04-20;92.29
1983-04-21;91.95
1983-04-22;92.15
1983-04-25;91.29
1983-04-26;92.83
1983-04-27;92.68
1983-04-28;93.5
1983-04-29;94.27
1983-05-02;93.04
1983-05-03;93.14
1983-05-04;93.76
1983-05-05;94.4
1983-05-06;95.47
1983-05-09;95.35
1983-05-10;95.5
1983-05-11;94.99
1983-05-12;94.65
1983-05-13;95.07
1983-05-16;94.19
1983-05-17;94.48
1983-05-18;94.39
1983-05-19;93.67
1983-05-20;93.71
1983-05-23;94.39
1983-05-24;95.58
1983-05-25;96.01
1983-05-26;95.68
1983-05-27;95.23
1983-05-30;94.08
1983-06-01;94.13
1983-06-02;94.87
1983-06-03;95.13
1983-06-06;95.4
1983-06-07;94.37
1983-06-08;93.57
1983-06-09;93.85
1983-06-10;94.45
1983-06-13;95.62
1983-06-14;96.01
1983-06-15;96.84
1983-06-16;97.94
1983-06-17;98
1983-06-20;97.96
1983-06-21;98.71
1983-06-22;99.01
1983-06-23;98.84
1983-06-24;98.82
1983-06-27;97.74
1983-06-28;96.12
1983-06-29;96.56
1983-06-30;97.41
1983-07-01;97.91
1983-07-04;96.65
1983-07-06;97.73
1983-07-07;97.2
1983-07-08;96.89
1983-07-11;97.44
1983-07-12;96.04
1983-07-13;95.9
1983-07-14;96.23
1983-07-15;95.28
1983-07-18;94.96
1983-07-19;95.48
1983-07-20;97.84
1983-07-21;97.79
1983-07-22;97.74
1983-07-25;98.07
1983-07-26;98.58
1983-07-27;97.14
1983-07-28;95.71
1983-07-29;94.27
1983-08-01;93.91
1983-08-02;93.82
1983-08-03;94.43
1983-08-04;93.33
1983-08-05;93.6
1983-08-08;92.19
1983-08-09;92.53
1983-08-10;93.3
1983-08-11;93.4
1983-08-12;93.84
1983-08-15;94.7
1983-08-16;94.46
1983-08-17;95.51
1983-08-18;94.73
1983-08-19;94.92
1983-08-22;95.1
1983-08-23;94.27
1983-08-24;93.44
1983-08-25;93.18
1983-08-26;93.8
1983-08-29;93.8
1983-08-30;93.97
1983-08-31;94.89
1983-09-01;94.83
1983-09-02;95.28
1983-09-05;96.84
1983-09-07;96.96
1983-09-08;96.95
1983-09-09;96.54
1983-09-12;95.86
1983-09-13;95.41
1983-09-14;95.7
1983-09-15;95.23
1983-09-16;96.17
1983-09-19;97.09
1983-09-20;97.88
1983-09-21;97.46
1983-09-22;98.2
1983-09-23;98.07
1983-09-26;98.39
1983-09-27;97.47
1983-09-28;97.25
1983-09-29;96.86
1983-09-30;96.24
1983-10-03;95.99
1983-10-04;96.24
1983-10-05;97.03
1983-10-06;98.44
1983-10-07;98.72
1983-10-10;99.63
1983-10-11;98.39
1983-10-12;97.96
1983-10-13;98.02
1983-10-14;98
1983-10-17;98.27
1983-10-18;96.81
1983-10-19;96.16
1983-10-20;96.32
1983-10-21;95.74
1983-10-24;95.72
1983-10-25;95.98
1983-10-26;95.41
1983-10-27;95.06
1983-10-28;94.28
1983-10-31;94.29
1983-11-01;94.33
1983-11-02;95.02
1983-11-03;94.33
1983-11-04;93.77
1983-11-07;93.46
1983-11-08;93.33
1983-11-09;94.44
1983-11-10;94.75
1983-11-11;95.82
1983-11-14;96.05
1983-11-15;95.49
1983-11-16;95.89
1983-11-17;95.93
1983-11-18;96.46
1983-11-21;95.92
1983-11-22;96.33
1983-11-23;96.4
1983-11-24;96.55
1983-11-28;96.19
1983-11-29;96.94
1983-11-30;96.19
1983-12-01;96.19
1983-12-02;95.66
1983-12-05;95.77
1983-12-06;95.61
1983-12-07;95.86
1983-12-08;95.45
1983-12-09;95.4
1983-12-12;95.64
1983-12-13;95.28
1983-12-14;94.41
1983-12-15;93.53
1983-12-16;93.86
1983-12-19;93.8
1983-12-20;93.64
1983-12-21;94.44
1983-12-22;94.27
1983-12-23;94.17
1983-12-26;94.93
1983-12-28;95.23
1983-12-29;95.03
1983-12-30;95.18
1984-01-03;94.69
1984-01-04;96.17
1984-01-05;97.34
1984-01-06;97.71
1984-01-09;97.58
1984-01-10;97.09
1984-01-11;97.03
1984-01-12;97.05
1984-01-13;96.66
1984-01-16;96.75
1984-01-17;97.05
1984-01-18;96.9
1984-01-19;96.6
1984-01-20;96.13
1984-01-23;96.32
1984-01-24;96.86
1984-01-25;95.26
1984-01-26;94.88
1984-01-27;94.77
1984-01-30;94.12
1984-01-31;94.32
1984-02-01;93.93
1984-02-02;94.28
1984-02-03;92.98
1984-02-06;91.43
1984-02-07;91.66
1984-02-08;90.09
1984-02-09;89.72
1984-02-10;90.07
1984-02-13;89.28
1984-02-14;90.12
1984-02-15;89.95
1984-02-16;89.83
1984-02-17;89.59
1984-02-20;88.97
1984-02-22;88.77
1984-02-23;88.69
1984-02-24;90.49
1984-02-27;91.54
1984-02-28;90.24
1984-02-29;90.44
1984-03-01;91.07
1984-03-02;91.67
1984-03-05;90.96
1984-03-06;90.07
1984-03-07;89.09
1984-03-08;89.39
1984-03-09;88.94
1984-03-12;89.95
1984-03-13;90.32
1984-03-14;90.32
1984-03-15;90.67
1984-03-16;91.73
1984-03-19;90.87
1984-03-20;91.4
1984-03-21;91.3
1984-03-22;90.3
1984-03-23;90.35
1984-03-26;90.24
1984-03-27;90.55
1984-03-28;91.9
1984-03-29;91.78
1984-03-30;91.67
1984-04-02;91.03
1984-04-03;90.79
1984-04-04;90.71
1984-04-05;89.33
1984-04-06;89.48
1984-04-09;89.48
1984-04-10;89.71
1984-04-11;89.24
1984-04-12;90.64
1984-04-13;90.51
1984-04-16;91
1984-04-17;91.41
1984-04-18;90.83
1984-04-19;90.89
1984-04-20;90.23
1984-04-24;90.85
1984-04-25;91.18
1984-04-26;92.09
1984-04-27;91.94
1984-04-30;91.98
1984-05-01;92.87
1984-05-02;93.09
1984-05-03;92.83
1984-05-04;91.75
1984-05-07;91.87
1984-05-08;92.44
1984-05-09;92.14
1984-05-10;92.03
1984-05-11;91.23
1984-05-14;90.66
1984-05-15;90.9
1984-05-16;90.92
1984-05-17;90.07
1984-05-18;89.56
1984-05-21;88.98
1984-05-22;88.43
1984-05-23;88.09
1984-05-24;86.95
1984-05-25;87.12
1984-05-28;86.45
1984-05-30;86.46
1984-05-31;86.71
1984-06-01;88.16
1984-06-04;88.85
1984-06-05;88.49
1984-06-06;89.15
1984-06-07;89.17
1984-06-08;89.33
1984-06-11;88.23
1984-06-12;87.81
1984-06-13;87.74
1984-06-14;86.86
1984-06-15;86.17
1984-06-18;87.55
1984-06-19;88.07
1984-06-20;89.16
1984-06-21;89.06
1984-06-22;89.06
1984-06-25;88.81
1984-06-26;88.15
1984-06-27;87.58
1984-06-28;88.19
1984-06-29;88.38
1984-07-02;88.33
1984-07-03;88.62
1984-07-06;88.17
1984-07-09;87.9
1984-07-10;88.41
1984-07-11;88.19
1984-07-12;86.96
1984-07-13;86.64
1984-07-16;87.08
1984-07-17;87.34
1984-07-18;87.76
1984-07-19;87.25
1984-07-20;86.68
1984-07-23;86.21
1984-07-24;85.73
1984-07-25;85.13
1984-07-26;85.64
1984-07-27;86.34
1984-07-30;87.01
1984-07-31;86.51
1984-08-01;86.73
1984-08-02;88.58
1984-08-03;90.77
1984-08-06;93.23
1984-08-07;93.45
1984-08-08;93.43
1984-08-09;92.96
1984-08-10;94.97
1984-08-13;95.08
1984-08-14;95.02
1984-08-15;94.54
1984-08-16;93.71
1984-08-17;94.23
1984-08-20;94.42
1984-08-21;94.76
1984-08-22;96.3
1984-08-23;95.96
1984-08-24;96.01
1984-08-27;96.24
1984-08-28;95.67
1984-08-29;96.14
1984-08-30;96.05
1984-08-31;95.81
1984-09-03;95.86
1984-09-05;94.96
1984-09-06;94.6
1984-09-07;95.3
1984-09-10;94.69
1984-09-11;94.61
1984-09-12;94.76
1984-09-13;94.81
1984-09-14;96.48
1984-09-17;97.05
1984-09-18;97.12
1984-09-19;96.55
1984-09-20;96.21
1984-09-21;96.51
1984-09-24;95.67
1984-09-25;95.38
1984-09-26;95.47
1984-09-27;95.82
1984-09-28;96.19
1984-10-01;95.77
1984-10-02;94.96
1984-10-03;94.38
1984-10-04;93.74
1984-10-05;93.95
1984-10-08;93.89
1984-10-09;93.58
1984-10-10;93.42
1984-10-11;93.57
1984-10-12;93.97
1984-10-15;94.79
1984-10-16;95.6
1984-10-17;95.16
1984-10-18;94.84
1984-10-19;96.81
1984-10-22;96.86
1984-10-23;96.53
1984-10-24;96.38
1984-10-25;96.4
1984-10-26;95.93
1984-10-29;95.34
1984-10-30;95.06
1984-10-31;96.11
1984-11-01;95.74
1984-11-02;96.48
1984-11-05;96.51
1984-11-06;97.14
1984-11-07;98.12
1984-11-08;97.46
1984-11-09;97.2
1984-11-12;96.73
1984-11-13;96.51
1984-11-14;95.78
1984-11-15;95.74
1984-11-16;95.68
1984-11-19;94.7
1984-11-20;94.1
1984-11-21;94.59
1984-11-22;94.79
1984-11-26;96.1
1984-11-27;95.42
1984-11-28;95.81
1984-11-29;95.14
1984-11-30;94.53
1984-12-03;94.3
1984-12-04;93.91
1984-12-05;94.13
1984-12-06;93.47
1984-12-07;93.74
1984-12-10;93.52
1984-12-11;93.81
1984-12-12;94
1984-12-13;93.79
1984-12-14;93.42
1984-12-17;93.92
1984-12-18;94.43
1984-12-19;96.78
1984-12-20;96.39
1984-12-21;96
1984-12-24;95.56
1984-12-25;96.18
1984-12-27;96.04
1984-12-28;95.64
1984-12-31;95.89
1985-01-02;95.43
1985-01-03;95.05
1985-01-04;94.6
1985-01-07;94.89
1985-01-08;94.81
1985-01-09;95.44
1985-01-10;97.13
1985-01-11;96.98
1985-01-14;98.38
1985-01-15;98.59
1985-01-16;98.9
1985-01-17;98.75
1985-01-18;99.04
1985-01-21;101.12
1985-01-22;101.28
1985-01-23;102.27
1985-01-24;102.03
1985-01-25;102.42
1985-01-28;102.53
1985-01-29;103.43
1985-01-30;103.65
1985-01-31;103.75
1985-02-01;103.23
1985-02-04;104.16
1985-02-05;104.42
1985-02-06;104.4
1985-02-07;105.18
1985-02-08;105.39
1985-02-11;104.5
1985-02-12;104.57
1985-02-13;106.08
1985-02-14;105.7
1985-02-15;105.27
1985-02-19;105.12
1985-02-20;105.11
1985-02-21;104.51
1985-02-22;104.01
1985-02-25;103.82
1985-02-26;104.82
1985-02-27;104.66
1985-02-28;104.93
1985-03-01;106.04
1985-03-04;105.43
1985-03-05;105.47
1985-03-06;104.64
1985-03-07;104.07
1985-03-08;103.82
1985-03-11;103.59
1985-03-12;104.03
1985-03-13;103.24
1985-03-14;103.11
1985-03-15;102.46
1985-03-18;102.51
1985-03-19;103.91
1985-03-20;103.69
1985-03-21;103.85
1985-03-22;103.65
1985-03-25;103.05
1985-03-26;103.28
1985-03-27;103.93
1985-03-28;103.98
1985-03-29;104.6
1985-04-01;104.9
1985-04-02;104.53
1985-04-03;103.77
1985-04-04;103.71
1985-04-08;103.28
1985-04-09;103.32
1985-04-10;103.99
1985-04-11;104.43
1985-04-12;104.64
1985-04-15;104.87
1985-04-16;105.02
1985-04-17;105.29
1985-04-18;104.86
1985-04-19;105
1985-04-22;104.8
1985-04-23;105.43
1985-04-24;105.6
1985-04-25;106.15
1985-04-26;105.52
1985-04-29;104.63
1985-04-30;104.12
1985-05-01;103.35
1985-05-02;103.62
1985-05-03;104.17
1985-05-06;104.18
1985-05-07;104.59
1985-05-08;104.56
1985-05-09;105.31
1985-05-10;106.64
1985-05-13;106.85
1985-05-14;106.48
1985-05-15;106.87
1985-05-16;107.5
1985-05-17;108.48
1985-05-20;109.72
1985-05-21;109.65
1985-05-22;108.99
1985-05-23;108.47
1985-05-24;108.87
1985-05-28;108.73
1985-05-29;108.66
1985-05-30;108.73
1985-05-31;109.63
1985-06-03;109.61
1985-06-04;110.06
1985-06-05;110.24
1985-06-06;110.69
1985-06-07;109.97
1985-06-10;109.83
1985-06-11;109.59
1985-06-12;108.87
1985-06-13;107.96
1985-06-14;108.56
1985-06-17;108.28
1985-06-18;108.75
1985-06-19;108.45
1985-06-20;108.46
1985-06-21;109.85
1985-06-24;109.65
1985-06-25;109.97
1985-06-26;110.13
1985-06-27;110.72
1985-06-28;111.11
1985-07-01;111.45
1985-07-02;111.28
1985-07-03;111.02
1985-07-05;111.73
1985-07-08;111.29
1985-07-09;110.88
1985-07-10;111.6
1985-07-11;111.95
1985-07-12;112.13
1985-07-15;111.93
1985-07-16;113.05
1985-07-17;113.49
1985-07-18;112.81
1985-07-19;113.26
1985-07-22;112.71
1985-07-23;111.69
1985-07-24;111.13
1985-07-25;111.24
1985-07-26;111.35
1985-07-29;109.8
1985-07-30;109.88
1985-07-31;110.47
1985-08-01;111.18
1985-08-02;110.85
1985-08-05;110.27
1985-08-06;108.81
1985-08-07;108.58
1985-08-08;109.4
1985-08-09;109.06
1985-08-12;108.67
1985-08-13;108.54
1985-08-14;108.62
1985-08-15;108.59
1985-08-16;107.91
1985-08-19;108.1
1985-08-20;108.92
1985-08-21;109.49
1985-08-22;108.57
1985-08-23;108.49
1985-08-26;108.59
1985-08-27;109.01
1985-08-28;109.39
1985-08-29;109.47
1985-08-30;109.39
1985-09-03;108.91
1985-09-04;108.61
1985-09-05;108.55
1985-09-06;109.05
1985-09-09;109.12
1985-09-10;108.32
1985-09-11;107.22
1985-09-12;106.36
1985-09-13;105.85
1985-09-16;105.79
1985-09-17;104.89
1985-09-18;105
1985-09-19;106
1985-09-20;105.39
1985-09-23;106.51
1985-09-24;105.6
1985-09-25;104.55
1985-09-26;104.82
1985-09-30;105.19
1985-10-01;106.77
1985-10-02;106.36
1985-10-03;106.52
1985-10-04;105.95
1985-10-07;105.25
1985-10-08;105.19
1985-10-09;105.54
1985-10-10;105.75
1985-10-11;106.56
1985-10-14;107.64
1985-10-15;107.5
1985-10-16;108.48
1985-10-17;108.41
1985-10-18;108.15
1985-10-21;108.05
1985-10-22;108.65
1985-10-23;109.17
1985-10-24;108.88
1985-10-25;108.36
1985-10-28;108.42
1985-10-29;109.19
1985-10-30;109.69
1985-10-31;109.65
1985-11-01;110.55
1985-11-04;110.45
1985-11-05;111.07
1985-11-06;111.31
1985-11-07;111.3
1985-11-08;111.94
1985-11-11;113.82
1985-11-12;114.33
1985-11-13;113.79
1985-11-14;114.82
1985-11-15;114.38
1985-11-18;114.53
1985-11-19;114.63
1985-11-20;114.78
1985-11-21;116.13
1985-11-22;116.25
1985-11-25;115.59
1985-11-26;115.75
1985-11-27;116.69
1985-11-29;116.53
1985-12-02;115.63
1985-12-03;115.88
1985-12-04;117.69
1985-12-05;117.56
1985-12-06;116.97
1985-12-09;117.63
1985-12-10;117.72
1985-12-11;118.81
1985-12-12;119.13
1985-12-13;120.81
1985-12-16;121.91
1985-12-17;121.16
1985-12-18;120.69
1985-12-19;120.75
1985-12-20;121.31
1985-12-23;120
1985-12-24;119.25
1985-12-26;119.53
1985-12-27;120.63
1985-12-30;121.19
1985-12-31;121.59
1986-01-02;120.74
1986-01-03;121.5
1986-01-06;121.38
1986-01-07;123.13
